Time,wtime,gpufbmem,gpumempct,gpusmpct,ngpus,pss,rss,swap,vmem,rchar,read_bytes,wchar,write_bytes,rx_bytes,rx_packets,tx_bytes,tx_packets,stime,utime,nprocs,nthreads,label,anomaly_type,run_id
1773095864,102,0,0,0,0,95.94140625,99.1953125,0,196.953125,6592,0,88,0,67386,514,67386,514,0,0,1,1,0,baseline_mem,mem_run_25.txt
1773095866,104,0,0,0,0,95.94140625,99.1953125,0,196.953125,6592,0,88,0,68794,526,68794,526,0,0,1,1,0,baseline_mem,mem_run_25.txt
1773095868,106,0,0,0,0,95.94140625,99.1953125,0,196.953125,6592,0,88,0,69937,534,69937,534,0,0,1,1,0,baseline_mem,mem_run_25.txt
1773095870,108,0,0,0,0,95.94140625,99.1953125,0,196.953125,6592,0,88,0,71397,547,71397,547,0,0,1,1,0,baseline_mem,mem_run_25.txt
1773095872,110,0,0,0,0,95.94140625,99.1953125,0,196.953125,6592,0,88,0,72421,553,72421,553,0,0,1,1,0,baseline_mem,mem_run_25.txt
1773095874,112,0,0,0,0,95.94140625,99.1953125,0,196.953125,6592,0,88,0,73635,562,73635,562,0,0,1,1,0,baseline_mem,mem_run_25.txt
1773095876,114,0,0,0,0,95.94140625,99.1953125,0,196.953125,6592,0,88,0,75043,574,75043,574,0,0,1,1,0,baseline_mem,mem_run_25.txt
1773095878,116,0,0,0,0,95.94140625,99.1953125,0,196.953125,6592,0,88,0,76186,582,76186,582,0,0,1,1,0,baseline_mem,mem_run_25.txt
1773095880,118,0,0,0,0,95.94140625,99.1953125,0,196.953125,6592,0,88,0,77523,593,77523,593,0,0,1,1,0,baseline_mem,mem_run_25.txt
1773095882,120,0,0,0,0,95.94140625,99.1953125,0,196.953125,6592,0,88,0,78670,601,78670,601,0,0,1,1,0,baseline_mem,mem_run_25.txt
1773095884,1,0,0,0,0,73.9052734375,77.07421875,0,196.953125,6592,0,88,0,142,2,142,2,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095886,2,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,1290,10,1290,10,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095888,4,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,2381,17,2381,17,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095890,6,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,3718,28,3718,28,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095892,8,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,4865,36,4865,36,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095894,10,0,0,0,0,95.931640625,99.234375,0,196.953125,6592,0,88,0,6079,45,6079,45,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095896,12,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,7416,56,7416,56,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095898,14,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,8559,64,8559,64,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095900,16,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,10142,79,10142,79,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095902,18,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,11218,86,11218,86,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095904,20,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,12309,93,12309,93,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095906,22,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,13769,106,13769,106,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095908,24,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,14912,114,14912,114,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095910,26,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,16372,127,16372,127,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095912,28,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,17396,133,17396,133,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095914,30,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,19279,145,19279,145,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095916,32,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,20687,157,20687,157,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095918,34,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,21830,165,21830,165,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095920,36,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,23044,174,23044,174,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095922,38,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,24191,182,24191,182,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095924,40,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,25405,191,25405,191,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095926,42,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,26813,203,26813,203,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095928,44,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,27956,211,27956,211,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095930,46,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,29241,221,29241,221,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095932,48,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,30317,228,30317,228,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095934,50,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,31706,240,31706,240,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095936,52,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,33114,252,33114,252,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095938,54,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,34257,260,34257,260,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095940,56,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,35717,273,35717,273,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095942,58,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,36741,279,36741,279,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095944,60,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,38624,291,38624,291,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095946,62,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,40032,303,40032,303,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095948,64,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,41175,311,41175,311,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095950,66,0,0,0,0,95.931640625,99.234375,0,196.953125,6592,0,88,0,42512,322,42512,322,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095952,68,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,43536,328,43536,328,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095954,70,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,44750,337,44750,337,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095956,72,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,46333,352,46333,352,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095958,74,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,47476,360,47476,360,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095960,76,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,48813,371,48813,371,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095962,78,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,49960,379,49960,379,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095964,80,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,51349,391,51349,391,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095966,82,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,52686,402,52686,402,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095968,84,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,53829,410,53829,410,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095970,86,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,55412,425,55412,425,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095972,88,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,56488,432,56488,432,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095974,90,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,58371,444,58371,444,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095976,92,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,59831,457,59831,457,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095978,94,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,61220,469,61220,469,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095980,96,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,62609,481,62609,481,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095982,98,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,63633,487,63633,487,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095984,100,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,64847,496,64847,496,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095986,102,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,66430,511,66430,511,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095988,104,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,67663,520,67663,520,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095990,106,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,69000,531,69000,531,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095992,108,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,70066,538,70066,538,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095994,110,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,71199,546,71199,546,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095996,112,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,72659,559,72659,559,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773095998,114,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,73802,567,73802,567,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773096000,116,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,75385,582,75385,582,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773096002,118,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,76461,589,76461,589,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773096004,120,0,0,0,0,95.9501953125,99.234375,0,196.953125,6592,0,88,0,78344,601,78344,601,0,0,1,1,0,baseline_mem,mem_run_26.txt
1773096007,0,0,0,0,0,75.146484375,78.30859375,0,196.953125,6592,0,88,0,0,0,0,0,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096009,2,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,1580,12,1580,12,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096011,4,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,2917,23,2917,23,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096013,6,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,4060,31,4060,31,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096015,8,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,5397,42,5397,42,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096017,10,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,6544,50,6544,50,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096019,12,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,7758,59,7758,59,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096021,14,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,9095,70,9095,70,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096023,16,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,10238,78,10238,78,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096025,18,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,11821,93,11821,93,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096027,20,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,12897,100,12897,100,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096029,22,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,14167,108,13988,107,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096031,24,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,15683,120,15325,118,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096033,26,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,16826,128,16468,126,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096035,28,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,19309,148,18772,145,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096037,30,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,20333,154,19796,151,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096039,32,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,21547,163,21010,160,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096041,34,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,23130,178,22593,175,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096043,36,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,24273,186,23736,183,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096045,38,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,25908,202,25371,199,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096047,40,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,26932,208,26395,205,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096049,42,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,28146,217,27609,214,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096051,44,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,29554,229,29017,226,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096053,46,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,30697,237,30160,234,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096055,48,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,31911,246,31374,243,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096057,50,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,33058,254,32521,251,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096059,52,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,34149,261,33612,258,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096061,54,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,35609,274,35072,271,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096063,56,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,36752,282,36215,279,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096065,58,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,39004,300,38467,297,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096067,60,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,40080,307,39543,304,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096069,62,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,41171,314,40634,311,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096071,64,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,42508,325,41971,322,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096073,66,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,43651,333,43114,330,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096075,68,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,45111,346,44574,343,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096077,70,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,46135,352,45598,349,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096079,72,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,47524,364,46987,361,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096081,74,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,48861,375,48324,372,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096083,76,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,50004,383,49467,380,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096085,78,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,51464,396,50927,393,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096087,80,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,52488,402,51951,399,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096089,82,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,53579,409,53042,406,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096091,84,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,55039,422,54502,419,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096093,86,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,56182,430,55645,427,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096095,88,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,58363,447,57826,444,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096097,90,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,59510,455,58973,452,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096099,92,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,60601,462,60064,459,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096101,94,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,62236,478,61699,475,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096103,96,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,63379,486,62842,483,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096105,98,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,64962,501,64425,498,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096107,100,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,66038,508,65501,505,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096109,102,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,67427,520,66890,517,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096111,104,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,68835,532,68298,529,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096113,106,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,69978,540,69441,537,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096115,108,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,71613,556,71076,553,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096117,110,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,72637,562,72100,559,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096119,112,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,73851,571,73314,568,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096121,114,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,75259,583,74722,580,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096123,116,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,76402,591,75865,588,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096125,118,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,78706,610,78169,607,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096127,120,0,0,0,0,95.94921875,99.2265625,0,196.953125,6592,0,88,0,79730,616,79193,613,0,0,1,1,0,baseline_mem,mem_run_27.txt
1773096129,0,0,0,0,0,67.33984375,70.5078125,0,196.953125,6592,0,88,0,384,3,384,3,0,0,1,1,0,baseline_mem,mem_run_28.txt
1773096131,2,0,0,0,0,95.947265625,99.23046875,0,196.953125,6592,0,88,0,1722,14,1722,14,0,0,1,1,0,baseline_mem,mem_run_28.txt
1773096133,4,0,0,0,0,95.947265625,99.23046875,0,196.953125,6592,0,88,0,2865,22,2865,22,0,0,1,1,0,baseline_mem,mem_run_28.txt
1773096135,6,0,0,0,0,95.947265625,99.23046875,0,196.953125,6592,0,88,0,4325,35,4325,35,0,0,1,1,0,baseline_mem,mem_run_28.txt
1773096137,8,0,0,0,0,95.947265625,99.23046875,0,196.953125,6592,0,88,0,5349,41,5349,41,0,0,1,1,0,baseline_mem,mem_run_28.txt
1773096139,10,0,0,0,0,95.947265625,99.23046875,0,196.953125,6592,0,88,0,6738,53,6738,53,0,0,1,1,0,baseline_mem,mem_run_28.txt
1773096141,12,0,0,0,0,95.947265625,99.23046875,0,196.953125,6592,0,88,0,8146,65,8146,65,0,0,1,1,0,baseline_mem,mem_run_28.txt
1773096143,14,0,0,0,0,95.947265625,99.23046875,0,196.953125,6592,0,88,0,9289,73,9289,73,0,0,1,1,0,baseline_mem,mem_run_28.txt
1773096145,16,0,0,0,0,95.947265625,99.23046875,0,196.953125,6592,0,88,0,10749,86,10749,86,0,0,1,1,0,baseline_mem,mem_run_28.txt
1773096147,18,0,0,0,0,95.947265625,99.23046875,0,196.953125,6592,0,88,0,11773,92,11773,92,0,0,1,1,0,baseline_mem,mem_run_28.txt
1773096149,20,0,0,0,0,95.947265625,99.23046875,0,196.953125,6592,0,88,0,12987,101,12987,101,0,0,1,1,0,baseline_mem,mem_run_28.txt
1773096151,22,0,0,0,0,95.947265625,99.23046875,0,196.953125,6592,0,88,0,14324,112,14324,112,0,0,1,1,0,baseline_mem,mem_run_28.txt
1773096153,24,0,0,0,0,95.947265625,99.23046875,0,196.953125,6592,0,88,0,15467,120,15467,120,0,0,1,1,0,baseline_mem,mem_run_28.txt
1773096155,26,0,0,0,0,95.947265625,99.23046875,0,196.953125,6592,0,88,0,16979,134,16979,134,0,0,1,1,0,baseline_mem,mem_run_28.txt
1773096157,28,0,0,0,0,95.947265625,99.23046875,0,196.953125,6592,0,88,0,18126,142,18126,142,0,0,1,1,0,baseline_mem,mem_run_28.txt
1773096159,30,0,0,0,0,95.947265625,99.23046875,0,196.953125,6592,0,88,0,19340,151,19340,151,0,0,1,1,0,baseline_mem,mem_run_28.txt
1773096161,32,0,0,0,0,95.947265625,99.23046875,0,196.953125,6592,0,88,0,20748,163,20748,163,0,0,1,1,0,baseline_mem,mem_run_28.txt
1773096163,34,0,0,0,0,95.947265625,99.23046875,0,196.953125,6592,0,88,0,21891,171,21891,171,0,0,1,1,0,baseline_mem,mem_run_28.txt
1773096165,36,0,0,0,0,95.947265625,99.23046875,0,196.953125,6592,0,88,0,23351,184,23351,184,0,0,1,1,0,baseline_mem,mem_run_28.txt
1773096167,38,0,0,0,0,95.947265625,99.23046875,0,196.953125,6592,0,88,0,24375,190,24375,190,0,0,1,1,0,baseline_mem,mem_run_28.txt
1773096169,40,0,0,0,0,95.947265625,99.23046875,0,196.953125,6592,0,88,0,25589,199,25589,199,0,0,1,1,0,baseline_mem,mem_run_28.txt
1773096171,42,0,0,0,0,95.947265625,99.23046875,0,196.953125,6592,0,88,0,26926,210,26926,210,0,0,1,1,0,baseline_mem,mem_run_28.txt
1773096173,44,0,0,0,0,95.947265625,99.23046875,0,196.953125,6592,0,88,0,28069,218,28069,218,0,0,1,1,0,baseline_mem,mem_run_28.txt
1773096175,46,0,0,0,0,95.947265625,99.23046875,0,196.953125,6592,0,88,0,29704,234,29704,234,0,0,1,1,0,baseline_mem,mem_run_28.txt
1773096177,48,0,0,0,0,95.947265625,99.23046875,0,196.953125,6592,0,88,0,30728,240,30728,240,0,0,1,1,0,baseline_mem,mem_run_28.txt
1773096179,50,0,0,0,0,95.947265625,99.23046875,0,196.953125,6592,0,88,0,31942,249,31942,249,0,0,1,1,0,baseline_mem,mem_run_28.txt
1773096181,52,0,0,0,0,95.947265625,99.23046875,0,196.953125,6592,0,88,0,33279,260,33279,260,0,0,1,1,0,baseline_mem,mem_run_28.txt
1773096183,54,0,0,0,0,95.947265625,99.23046875,0,196.953125,6592,0,88,0,34422,268,34422,268,0,0,1,1,0,baseline_mem,mem_run_28.txt
1773096185,56,0,0,0,0,95.947265625,99.23046875,0,196.953125,6592,0,88,0,36428,282,36428,282,0,0,1,1,0,baseline_mem,mem_run_28.txt
1773096187,58,0,0,0,0,95.947265625,99.23046875,0,196.953125,6592,0,88,0,37575,290,37575,290,0,0,1,1,0,baseline_mem,mem_run_28.txt
1773096189,60,0,0,0,0,95.947265625,99.23046875,0,196.953125,6592,0,88,0,38789,299,38789,299,0,0,1,1,0,baseline_mem,mem_run_28.txt
1773096191,62,0,0,0,0,95.947265625,99.23046875,0,196.953125,6592,0,88,0,40126,310,40126,310,0,0,1,1,0,baseline_mem,mem_run_28.txt
1773096193,64,0,0,0,0,95.947265625,99.23046875,0,196.953125,6592,0,88,0,41269,318,41269,318,0,0,1,1,0,baseline_mem,mem_run_28.txt
1773096195,66,0,0,0,0,95.947265625,99.23046875,0,196.953125,6592,0,88,0,42606,329,42606,329,0,0,1,1,0,baseline_mem,mem_run_28.txt
1773096197,68,0,0,0,0,95.947265625,99.23046875,0,196.953125,6592,0,88,0,43753,337,43753,337,0,0,1,1,0,baseline_mem,mem_run_28.txt
1773096199,70,0,0,0,0,95.947265625,99.23046875,0,196.953125,6592,0,88,0,45213,350,45213,350,0,0,1,1,0,baseline_mem,mem_run_28.txt
1773096201,72,0,0,0,0,95.947265625,99.23046875,0,196.953125,6592,0,88,0,46602,362,46602,362,0,0,1,1,0,baseline_mem,mem_run_28.txt
1773096203,74,0,0,0,0,95.947265625,99.23046875,0,196.953125,6592,0,88,0,47745,370,47745,370,0,0,1,1,0,baseline_mem,mem_run_28.txt
1773096205,76,0,0,0,0,95.947265625,99.23046875,0,196.953125,6592,0,88,0,49030,380,49030,380,0,0,1,1,0,baseline_mem,mem_run_28.txt
1773096207,78,0,0,0,0,95.947265625,99.23046875,0,196.953125,6592,0,88,0,50106,387,50106,387,0,0,1,1,0,baseline_mem,mem_run_28.txt
1773096209,80,0,0,0,0,95.947265625,99.23046875,0,196.953125,6592,0,88,0,51197,394,51197,394,0,0,1,1,0,baseline_mem,mem_run_28.txt
