Time,wtime,gpufbmem,gpumempct,gpusmpct,ngpus,pss,rss,swap,vmem,rchar,read_bytes,wchar,write_bytes,rx_bytes,rx_packets,tx_bytes,tx_packets,stime,utime,nprocs,nthreads,label,anomaly_type,run_id
1773000184,184,0,0,0,0,92.4682,96.0909,0,194.6725,6592,0,108,0,0,0,0,0,5,71,1,1,1,intermittent,intermittent_8.txt
1773000186,186,0,0,0,0,91.2025,94.7756,0,194.6725,6592,0,88,0,0,0,0,0,5,71,1,1,1,intermittent,intermittent_8.txt
1773000188,188,0,0,0,0,93.9113,97.5905,0,194.6725,6592,0,84,0,0,0,0,0,5,72,1,1,1,intermittent,intermittent_8.txt
1773000190,190,0,0,0,0,91.0864,94.6549,0,194.6725,6592,0,92,0,0,0,0,0,5,73,1,1,1,intermittent,intermittent_8.txt
1773000192,192,0,0,0,0,91.3572,94.9364,0,194.6725,6592,0,107,0,0,0,0,0,5,74,1,1,1,intermittent,intermittent_8.txt
1773000194,194,0,0,0,0,91.6619,95.253,0,194.6725,6592,0,108,0,0,0,0,0,5,74,1,1,1,intermittent,intermittent_8.txt
1773000196,196,0,0,0,0,94.0973,97.7838,0,194.6725,6592,0,105,0,0,0,0,0,6,75,1,1,1,intermittent,intermittent_8.txt
1773000198,198,0,0,0,0,90.9955,94.5605,0,194.6725,6592,0,114,0,0,0,0,0,6,76,1,1,1,intermittent,intermittent_8.txt
1773000200,200,0,0,0,0,93.3096,96.9653,0,194.6725,6592,0,85,0,0,0,0,0,6,76,1,1,1,intermittent,intermittent_8.txt
1773000202,202,0,0,0,0,90.4588,94.0028,0,194.6725,6592,0,84,0,0,0,0,0,6,77,1,1,1,intermittent,intermittent_8.txt
1773000204,204,0,0,0,0,91.9043,95.5049,0,194.6725,6592,0,82,0,0,0,0,0,6,78,1,1,1,intermittent,intermittent_8.txt
1773000206,206,0,0,0,0,93.6558,97.325,0,194.6725,6592,0,115,0,0,0,3826534,0,6,78,1,1,1,intermittent,intermittent_8.txt
1773000208,208,0,0,0,0,90.5818,94.1305,0,194.6725,6592,0,91,0,0,0,3656632,0,6,79,1,1,1,intermittent,intermittent_8.txt
1773000210,210,0,0,0,0,92.0274,95.6328,0,194.6725,6592,0,126,0,0,0,3438324,0,6,80,1,1,1,intermittent,intermittent_8.txt
1773000212,212,0,0,0,0,90.8068,94.3644,0,194.6725,6592,0,119,0,0,0,2656347,0,6,81,1,1,1,intermittent,intermittent_8.txt
1773000214,214,0,0,0,0,93.6318,97.3,0,194.6725,6592,0,106,0,0,0,2949102,0,6,81,1,1,1,intermittent,intermittent_8.txt
1773000216,216,0,0,0,0,93.2113,96.8631,0,194.6725,6592,0,128,0,0,0,2617716,0,6,82,1,1,1,intermittent,intermittent_8.txt
1773000218,218,0,0,0,0,90.6076,94.1574,0,194.6725,6592,0,108,0,0,0,3844663,0,6,83,1,1,1,intermittent,intermittent_8.txt
1773000220,220,0,0,0,0,90.9611,94.5247,0,194.6725,6592,0,118,0,0,0,3564929,0,6,84,1,1,1,intermittent,intermittent_8.txt
1773000222,222,0,0,0,0,91.645,95.2354,0,194.6725,6592,0,98,0,0,0,3145389,0,6,84,1,1,1,intermittent,intermittent_8.txt
1773000224,224,0,0,0,0,91.4946,95.0791,0,194.6725,6592,0,97,0,0,0,2525569,0,6,85,1,1,1,intermittent,intermittent_8.txt
1773000226,226,0,0,0,0,93.234,96.8867,0,194.6725,6592,0,116,0,0,0,3597742,0,6,86,1,1,1,intermittent,intermittent_8.txt
1773000228,228,0,0,0,0,91.0976,94.6666,0,194.6725,6592,0,99,0,0,0,2605467,0,6,86,1,1,1,intermittent,intermittent_8.txt
1773000230,230,0,0,0,0,92.1709,95.7819,0,194.6725,6592,0,99,0,0,0,2137990,0,6,87,1,1,1,intermittent,intermittent_8.txt
1773000232,232,0,0,0,0,91.2801,94.8563,0,194.6725,6592,0,108,0,0,0,3364775,0,7,88,1,1,1,intermittent,intermittent_8.txt
1773000234,234,0,0,0,0,91.3387,94.9171,0,194.6725,6592,0,118,0,0,0,2498812,0,7,89,1,1,1,intermittent,intermittent_8.txt
1773000000,0,0,0,0,0,96.9672,99.2158,0,196.4123,6592,0,116,0,4503614,0,0,0,0,0,1,1,1,intermittent,intermittent_9.txt
1773000002,2,0,0,0,0,98.3136,100.5935,0,196.4123,6592,0,93,0,6334420,0,0,0,0,1,1,1,1,intermittent,intermittent_9.txt
1773000004,4,0,0,0,0,96.2893,98.5222,0,196.4123,6592,0,103,0,5490417,0,0,0,0,2,1,1,1,intermittent,intermittent_9.txt
1773000006,6,0,0,0,0,97.957,100.2285,0,196.4123,6592,0,118,0,3607725,0,0,0,0,2,1,1,1,intermittent,intermittent_9.txt
1773000008,8,0,0,0,0,99.2992,101.6019,0,196.4123,6592,0,84,0,5258807,0,0,0,0,3,1,1,1,intermittent,intermittent_9.txt
1773000010,10,0,0,0,0,96.3818,98.6168,0,196.4123,6592,0,104,0,4964341,0,0,0,0,4,1,1,1,intermittent,intermittent_9.txt
1773000012,12,0,0,0,0,96.8748,99.1212,0,196.4123,6592,0,94,0,5899835,0,0,0,0,5,1,1,1,intermittent,intermittent_9.txt
1773000014,14,0,0,0,0,96.3051,98.5384,0,196.4123,6592,0,94,0,4344929,0,0,0,0,6,1,1,1,intermittent,intermittent_9.txt
1773000016,16,0,0,0,0,97.4561,99.7161,0,196.4123,6592,0,106,0,4134446,0,0,0,0,6,1,1,1,intermittent,intermittent_9.txt
1773000018,18,0,0,0,0,97.4109,99.6698,0,196.4123,6592,0,117,0,4267716,0,0,0,0,7,1,1,1,intermittent,intermittent_9.txt
1773000020,20,0,0,0,0,99.6038,101.9136,0,196.4123,6592,0,117,0,5942069,0,0,0,0,8,1,1,1,intermittent,intermittent_9.txt
1773000022,22,0,0,0,0,96.8741,99.1205,0,196.4123,6592,0,85,0,5307949,0,0,0,0,9,1,1,1,intermittent,intermittent_9.txt
1773000024,24,0,0,0,0,98.2465,100.5247,0,196.4123,6592,0,126,0,4124291,0,0,0,0,10,1,1,1,intermittent,intermittent_9.txt
1773000026,26,0,0,0,0,96.9698,99.2185,0,196.4123,6592,0,115,0,4439661,0,0,0,0,11,1,1,1,intermittent,intermittent_9.txt
1773000028,28,0,0,0,0,98.4805,100.7642,0,196.4123,6592,0,106,0,0,0,0,0,0,12,1,1,1,intermittent,intermittent_9.txt
1773000030,30,0,0,0,0,96.6179,98.8584,0,196.4123,6592,0,89,0,0,0,0,0,0,12,1,1,1,intermittent,intermittent_9.txt
1773000032,32,0,0,0,0,99.0721,101.3695,0,196.4123,6592,0,127,0,0,0,0,0,1,13,1,1,1,intermittent,intermittent_9.txt
1773000034,34,0,0,0,0,98.849,101.1412,0,196.4123,6592,0,129,0,0,0,0,0,1,14,1,1,1,intermittent,intermittent_9.txt
1773000036,36,0,0,0,0,98.6972,100.986,0,196.4123,6592,0,129,0,0,0,0,0,1,15,1,1,1,intermittent,intermittent_9.txt
1773000038,38,0,0,0,0,96.496,98.7337,0,196.4123,6592,0,121,0,0,0,0,0,1,16,1,1,1,intermittent,intermittent_9.txt
1773000040,40,0,0,0,0,99.3306,101.634,0,196.4123,6592,0,86,0,0,0,0,0,1,17,1,1,1,intermittent,intermittent_9.txt
1773000042,42,0,0,0,0,97.7945,100.0623,0,196.4123,6592,0,121,0,0,0,0,0,1,17,1,1,1,intermittent,intermittent_9.txt
1773000044,44,0,0,0,0,96.7746,99.0187,0,196.4123,6592,0,121,0,0,0,0,0,1,18,1,1,1,intermittent,intermittent_9.txt
1773000046,46,0,0,0,0,98.7054,100.9943,0,196.4123,6592,0,93,0,0,0,0,0,1,19,1,1,1,intermittent,intermittent_9.txt
1773000048,48,0,0,0,0,99.4338,101.7396,0,196.4123,6592,0,115,0,0,0,0,0,1,19,1,1,1,intermittent,intermittent_9.txt
1773000050,50,0,0,0,0,95.916,98.1402,0,196.4123,6592,0,110,0,0,0,0,0,1,20,1,1,1,intermittent,intermittent_9.txt
1773000052,52,0,0,0,0,96.166,98.396,0,196.4123,6592,0,90,0,0,0,0,0,1,21,1,1,1,intermittent,intermittent_9.txt
1773000054,54,0,0,0,0,96.8269,99.0723,0,196.4123,6592,0,86,0,0,0,0,0,1,22,1,1,1,intermittent,intermittent_9.txt
1773000056,56,0,0,0,0,99.3553,101.6593,0,196.4123,6592,0,96,0,0,0,0,0,1,22,1,1,1,intermittent,intermittent_9.txt
1773000058,58,0,0,0,0,96.4908,98.7284,0,196.4123,6592,0,94,0,0,0,0,0,1,23,1,1,1,intermittent,intermittent_9.txt
1773000060,60,0,0,0,0,97.1254,99.3777,0,196.4123,6592,0,91,0,0,0,0,0,1,24,1,1,1,intermittent,intermittent_9.txt
1773000062,62,0,0,0,0,97.6287,99.8926,0,196.4123,6592,0,119,0,0,0,0,0,2,25,1,1,1,intermittent,intermittent_9.txt
1773000064,64,0,0,0,0,98.5535,100.8389,0,196.4123,6592,0,107,0,0,0,0,0,2,25,1,1,1,intermittent,intermittent_9.txt
1773000066,66,0,0,0,0,151.1551,154.6603,0,196.4123,6592,0,101,0,0,0,0,0,2,26,1,1,1,intermittent,intermittent_9.txt
1773000068,68,0,0,0,0,213.2465,218.1916,0,196.4123,6592,0,99,0,0,0,0,0,2,27,1,1,1,intermittent,intermittent_9.txt
1773000070,70,0,0,0,0,270.0503,276.3126,0,196.4123,6592,0,129,0,0,0,0,0,2,27,1,1,1,intermittent,intermittent_9.txt
1773000072,72,0,0,0,0,317.6911,325.0582,0,196.4123,6592,0,108,0,0,0,0,0,2,28,1,1,1,intermittent,intermittent_9.txt
1773000074,74,0,0,0,0,325.3502,332.8949,0,298.4051,6592,0,102,0,0,0,0,0,2,29,1,1,1,intermittent,intermittent_9.txt
1773000076,76,0,0,0,0,321.0819,328.5276,0,298.4051,6592,0,109,0,0,0,0,0,2,30,1,1,1,intermittent,intermittent_9.txt
1773000078,78,0,0,0,0,326.048,333.6089,0,298.4051,6592,0,100,0,0,0,0,0,2,30,1,1,1,intermittent,intermittent_9.txt
1773000080,80,0,0,0,0,322.45,329.9275,0,298.4051,6592,0,105,0,0,0,0,0,2,31,1,1,1,intermittent,intermittent_9.txt
1773000082,82,0,0,0,0,320.5276,327.9604,0,298.4051,6592,0,129,0,0,0,0,0,2,32,1,1,1,intermittent,intermittent_9.txt
1773000084,84,0,0,0,0,323.5027,331.0046,0,298.4051,6592,0,122,0,0,0,0,0,2,33,1,1,1,intermittent,intermittent_9.txt
1773000086,86,0,0,0,0,317.8982,325.2701,0,298.4051,6592,0,127,0,0,0,0,0,2,33,1,1,1,intermittent,intermittent_9.txt
1773000088,88,0,0,0,0,328.1855,335.7959,0,298.4051,6592,0,104,0,0,0,0,0,2,34,1,1,1,intermittent,intermittent_9.txt
1773000090,90,0,0,0,0,322.2642,329.7373,0,298.4051,6592,0,91,0,0,0,0,0,2,35,1,1,1,intermittent,intermittent_9.txt
1773000092,92,0,0,0,0,326.9917,334.5745,0,298.4051,6592,0,93,0,0,0,0,0,2,36,1,1,1,intermittent,intermittent_9.txt
1773000094,94,0,0,0,0,319.9132,327.3318,0,298.4051,6592,0,103,0,0,0,0,0,2,37,1,1,1,intermittent,intermittent_9.txt
1773000096,96,0,0,0,0,316.0592,323.3885,0,298.4051,6592,0,125,0,0,0,0,0,2,37,1,1,1,intermittent,intermittent_9.txt
1773000098,98,0,0,0,0,326.7293,334.3059,0,298.4051,6592,0,85,0,0,0,0,0,3,38,1,1,1,intermittent,intermittent_9.txt
1773000100,100,0,0,0,0,323.1653,330.6593,0,298.4051,6592,0,96,0,0,0,0,0,3,39,1,1,1,intermittent,intermittent_9.txt
1773000102,102,0,0,0,0,316.2438,323.5773,0,298.4051,6592,0,110,0,0,0,0,0,3,40,1,1,1,intermittent,intermittent_9.txt
1773000104,104,0,0,0,0,326.1981,333.7624,0,298.4051,6592,0,111,0,0,0,0,0,3,40,1,1,1,intermittent,intermittent_9.txt
1773000106,106,0,0,0,0,315.9653,323.2924,0,298.4051,6592,0,95,0,0,0,0,0,3,41,1,1,1,intermittent,intermittent_9.txt
1773000108,108,0,0,0,0,319.9849,327.4052,0,298.4051,6592,0,90,0,0,0,0,0,3,42,1,1,1,intermittent,intermittent_9.txt
1773000110,110,0,0,0,0,326.7764,334.3542,0,298.4051,6592,0,99,0,541899,0,0,0,3,42,1,1,1,intermittent,intermittent_9.txt
1773000112,112,0,0,0,0,322.9003,330.3882,0,298.4051,6592,0,117,0,0,0,0,0,3,43,1,1,1,intermittent,intermittent_9.txt
1773000114,114,0,0,0,0,324.2323,331.7511,0,298.4051,6592,0,85,0,0,0,0,0,3,44,1,1,1,intermittent,intermittent_9.txt
1773000116,116,0,0,0,0,320.8852,328.3264,0,298.4051,6592,0,106,0,0,0,0,0,3,45,1,1,1,intermittent,intermittent_9.txt
1773000118,118,0,0,0,0,320.2981,327.7257,0,298.4051,6592,0,90,0,1129916,0,0,0,3,45,1,1,1,intermittent,intermittent_9.txt
1773000120,120,0,0,0,0,328.0972,335.7056,0,298.4051,6592,0,113,0,0,0,0,0,3,46,1,1,1,intermittent,intermittent_9.txt
1773000122,122,0,0,0,0,322.6194,330.1008,0,196.4123,6592,0,113,0,0,0,0,0,3,47,1,1,1,intermittent,intermittent_9.txt
1773000124,124,0,0,0,0,261.5467,267.6118,0,196.4123,6592,0,121,0,0,0,0,0,3,48,1,1,1,intermittent,intermittent_9.txt
1773000126,126,0,0,0,0,213.5848,218.5377,0,196.4123,6592,0,88,0,0,0,0,0,3,49,1,1,1,intermittent,intermittent_9.txt
1773000128,128,0,0,0,0,151.5987,155.1142,0,196.4123,6592,0,100,0,0,0,0,0,4,50,1,1,1,intermittent,intermittent_9.txt
1773000130,130,0,0,0,0,98.1092,100.3843,0,196.4123,6592,0,112,0,0,0,0,0,4,50,1,1,1,intermittent,intermittent_9.txt
1773000132,132,0,0,0,0,98.4824,100.7662,0,196.4123,6592,0,119,0,0,0,0,0,4,51,1,1,1,intermittent,intermittent_9.txt
1773000134,134,0,0,0,0,99.4151,101.7205,0,196.4123,6592,0,92,0,0,0,0,0,4,52,1,1,1,intermittent,intermittent_9.txt
1773000136,136,0,0,0,0,99.6259,101.9362,0,196.4123,6592,0,119,0,0,0,0,0,4,53,1,1,1,intermittent,intermittent_9.txt
1773000138,138,0,0,0,0,98.1913,100.4683,0,196.4123,6592,0,95,0,0,0,0,0,4,53,1,1,1,intermittent,intermittent_9.txt
1773000140,140,0,0,0,0,98.9595,101.2543,0,196.4123,6592,0,95,0,0,0,0,0,4,54,1,1,1,intermittent,intermittent_9.txt
1773000142,142,0,0,0,0,99.3392,101.6428,0,196.4123,6592,0,101,0,0,0,0,0,4,55,1,1,1,intermittent,intermittent_9.txt
1773000144,144,0,0,0,0,95.9882,98.2141,0,196.4123,6592,0,86,0,0,0,0,0,4,56,1,1,1,intermittent,intermittent_9.txt
1773000146,146,0,0,0,0,96.7916,99.0362,0,196.4123,6592,0,125,0,0,0,0,0,4,56,1,1,1,intermittent,intermittent_9.txt
1773000148,148,0,0,0,0,98.4768,100.7604,0,196.4123,6592,0,104,0,0,0,0,0,4,57,1,1,1,intermittent,intermittent_9.txt
1773000150,150,0,0,0,0,96.3106,98.544,0,196.4123,6592,0,120,0,0,0,0,0,4,58,1,1,1,intermittent,intermittent_9.txt
1773000152,152,0,0,0,0,98.3288,100.609,0,196.4123,6592,0,116,0,0,0,0,0,4,58,1,1,1,intermittent,intermittent_9.txt
1773000154,154,0,0,0,0,96.5504,98.7893,0,196.4123,6592,0,86,0,0,0,0,0,4,59,1,1,1,intermittent,intermittent_9.txt
1773000156,156,0,0,0,0,98.6509,100.9385,0,196.4123,6592,0,92,0,0,0,0,0,4,60,1,1,1,intermittent,intermittent_9.txt
1773000158,158,0,0,0,0,97.713,99.9789,0,196.4123,6592,0,105,0,0,0,0,0,4,61,1,1,1,intermittent,intermittent_9.txt
1773000160,160,0,0,0,0,99.2354,101.5366,0,196.4123,6592,0,127,0,0,0,0,0,4,61,1,1,1,intermittent,intermittent_9.txt
1773000162,162,0,0,0,0,97.0831,99.3344,0,196.4123,6592,0,101,0,0,0,0,0,4,62,1,1,1,intermittent,intermittent_9.txt
1773000164,164,0,0,0,0,96.0969,98.3253,0,196.4123,6592,0,124,0,0,0,0,0,5,63,1,1,1,intermittent,intermittent_9.txt
1773000166,166,0,0,0,0,99.5731,101.8822,0,196.4123,6592,0,85,0,0,0,0,0,5,64,1,1,1,intermittent,intermittent_9.txt
1773000168,168,0,0,0,0,98.4035,100.6855,0,196.4123,6592,0,106,0,0,0,0,0,5,65,1,1,1,intermittent,intermittent_9.txt
1773000170,170,0,0,0,0,99.226,101.527,0,196.4123,6592,0,83,0,0,0,0,0,5,65,1,1,1,intermittent,intermittent_9.txt
1773000172,172,0,0,0,0,97.6871,99.9524,0,196.4123,6592,0,84,0,0,0,0,0,5,66,1,1,1,intermittent,intermittent_9.txt
1773000174,174,0,0,0,0,95.9757,98.2013,0,196.4123,6592,0,127,0,0,0,0,0,5,67,1,1,1,intermittent,intermittent_9.txt
1773000176,176,0,0,0,0,99.2552,101.5569,0,196.4123,6592,0,116,0,0,0,0,0,5,67,1,1,1,intermittent,intermittent_9.txt
1773000178,178,0,0,0,0,98.1049,100.3799,0,196.4123,6592,0,98,0,0,0,0,0,5,68,1,1,1,intermittent,intermittent_9.txt
1773000180,180,0,0,0,0,95.8067,98.0284,0,196.4123,6592,0,113,0,0,0,0,0,5,69,1,1,1,intermittent,intermittent_9.txt
1773000182,182,0,0,0,0,96.0491,98.2764,0,196.4123,6592,0,126,0,0,0,0,0,5,70,1,1,1,intermittent,intermittent_9.txt
1773000184,184,0,0,0,0,96.0554,98.2829,0,196.4123,6592,0,129,0,0,0,0,0,5,70,1,1,1,intermittent,intermittent_9.txt
1773000186,186,0,0,0,0,98.1512,100.4272,0,196.4123,6592,0,91,0,0,0,0,0,5,71,1,1,1,intermittent,intermittent_9.txt
1773000188,188,0,0,0,0,99.6555,101.9664,0,196.4123,6592,0,83,0,0,0,0,0,5,72,1,1,1,intermittent,intermittent_9.txt
1773000190,190,0,0,0,0,97.4628,99.7229,0,196.4123,6592,0,112,0,0,0,0,0,5,73,1,1,1,intermittent,intermittent_9.txt
1773000192,192,0,0,0,0,98.9139,101.2076,0,196.4123,6592,0,90,0,0,0,0,0,5,74,1,1,1,intermittent,intermittent_9.txt
1773000194,194,0,0,0,0,98.4486,100.7315,0,196.4123,6592,0,117,0,0,0,0,0,5,74,1,1,1,intermittent,intermittent_9.txt
1773000196,196,0,0,0,0,99.3878,101.6925,0,196.4123,6592,0,125,0,0,0,0,0,6,75,1,1,1,intermittent,intermittent_9.txt
1773000198,198,0,0,0,0,99.5163,101.8241,0,196.4123,6592,0,101,0,0,0,0,0,6,75,1,1,1,intermittent,intermittent_9.txt
1773000200,200,0,0,0,0,96.5792,98.8188,0,196.4123,6592,0,107,0,0,0,0,0,6,76,1,1,1,intermittent,intermittent_9.txt
1773000202,202,0,0,0,0,97.0628,99.3137,0,196.4123,6592,0,103,0,0,0,0,0,6,77,1,1,1,intermittent,intermittent_9.txt
1773000204,204,0,0,0,0,95.8338,98.0561,0,196.4123,6592,0,125,0,0,0,0,0,6,78,1,1,1,intermittent,intermittent_9.txt
1773000206,206,0,0,0,0,96.9243,99.1719,0,196.4123,6592,0,81,0,0,0,0,0,6,79,1,1,1,intermittent,intermittent_9.txt
1773000208,208,0,0,0,0,99.533,101.8411,0,196.4123,6592,0,126,0,0,0,0,0,6,79,1,1,1,intermittent,intermittent_9.txt
1773000210,210,0,0,0,0,99.672,101.9833,0,196.4123,6592,0,106,0,0,0,0,0,6,80,1,1,1,intermittent,intermittent_9.txt
1773000212,212,0,0,0,0,96.3245,98.5583,0,196.4123,6592,0,91,0,0,0,0,0,6,81,1,1,1,intermittent,intermittent_9.txt
1773000214,214,0,0,0,0,96.8349,99.0805,0,196.4123,6592,0,84,0,0,0,3822791,0,6,81,1,1,1,intermittent,intermittent_9.txt
1773000216,216,0,0,0,0,98.8625,101.155,0,196.4123,6592,0,129,0,0,0,2546256,0,6,82,1,1,1,intermittent,intermittent_9.txt
1773000218,218,0,0,0,0,95.9976,98.2238,0,196.4123,6592,0,87,0,0,0,3104626,0,6,83,1,1,1,intermittent,intermittent_9.txt
1773000220,220,0,0,0,0,98.3939,100.6756,0,196.4123,6592,0,128,0,0,0,2367193,0,6,83,1,1,1,intermittent,intermittent_9.txt
1773000222,222,0,0,0,0,98.8277,101.1195,0,196.4123,6592,0,89,0,0,0,3003400,0,6,84,1,1,1,intermittent,intermittent_9.txt
1773000224,224,0,0,0,0,97.2661,99.5216,0,196.4123,6592,0,121,0,0,0,2458212,0,6,85,1,1,1,intermittent,intermittent_9.txt
1773000226,226,0,0,0,0,99.0327,101.3292,0,196.4123,6592,0,120,0,0,0,3550011,0,6,86,1,1,1,intermittent,intermittent_9.txt
1773000228,228,0,0,0,0,96.8874,99.1341,0,196.4123,6592,0,118,0,0,0,2329308,0,6,86,1,1,1,intermittent,intermittent_9.txt
1773000230,230,0,0,0,0,96.4789,98.7162,0,196.4123,6592,0,122,0,0,0,3605658,0,6,87,1,1,1,intermittent,intermittent_9.txt
1773000232,232,0,0,0,0,97.326,99.583,0,196.4123,6592,0,102,0,0,0,2837524,0,7,88,1,1,1,intermittent,intermittent_9.txt
1773000234,234,0,0,0,0,98.2521,100.5305,0,196.4123,6592,0,127,0,0,0,3337604,0,7,89,1,1,1,intermittent,intermittent_9.txt
1773000236,236,0,0,0,0,96.5953,98.8353,0,196.4123,6592,0,100,0,0,0,3867914,0,7,89,1,1,1,intermittent,intermittent_9.txt
1773000238,238,0,0,0,0,97.1764,99.4299,0,196.4123,6592,0,106,0,0,0,2804660,0,7,90,1,1,1,intermittent,intermittent_9.txt
1773000240,240,0,0,0,0,98.6857,100.9742,0,196.4123,6592,0,84,0,0,0,3138342,0,7,91,1,1,1,intermittent,intermittent_9.txt
1773000242,242,0,0,0,0,96.6089,98.8493,0,196.4123,6592,0,113,0,0,0,3218386,0,7,91,1,1,1,intermittent,intermittent_9.txt
1773000000,0,0,0,0,0,0.5718,4.4728,0,195.8639,46273321,0,57056957,0,1769993,0,0,0,0,1,1,2,0,baseline_io,io_run_1.txt
1773000002,2,0,0,0,0,0.4676,3.5008,0,195.8639,50995613,0,56461035,0,1887668,0,0,0,0,2,1,2,0,baseline_io,io_run_1.txt
1773000004,4,0,0,0,0,0.5616,3.67,0,195.8639,46642437,0,58564972,0,1449203,0,0,0,0,4,1,2,0,baseline_io,io_run_1.txt
1773000006,6,0,0,0,0,0.5539,4.4019,0,195.8639,76718045,0,42473407,0,1877567,0,0,0,0,5,1,1,0,baseline_io,io_run_1.txt
1773000008,8,0,0,0,0,0.5495,4.0377,0,195.8639,65893938,0,55418342,0,0,0,0,0,0,6,1,1,0,baseline_io,io_run_1.txt
1773000010,10,0,0,0,0,0.5813,3.5604,0,195.8639,72788334,0,40048309,0,0,0,0,0,0,7,1,1,0,baseline_io,io_run_1.txt
1773000012,12,0,0,0,0,0.598,4.4597,0,195.8639,77877709,0,36935971,0,0,0,0,0,1,9,1,1,0,baseline_io,io_run_1.txt
1773000014,14,0,0,0,0,0.4554,4.0506,0,195.8639,54173154,0,53948337,0,0,0,0,0,1,10,1,2,0,baseline_io,io_run_1.txt
1773000016,16,0,0,0,0,0.4955,3.9568,0,195.8639,41579740,0,38636377,0,0,0,0,0,1,12,1,1,0,baseline_io,io_run_1.txt
1773000018,18,0,0,0,0,0.5657,3.5013,0,195.8639,81733310,0,52808961,0,0,0,0,0,1,13,1,2,0,baseline_io,io_run_1.txt
1773000020,20,0,0,0,0,0.5967,4.0712,0,195.8639,44967887,0,36843473,0,0,0,0,0,1,14,1,1,0,baseline_io,io_run_1.txt
1773000022,22,0,0,0,0,0.4714,4.2602,0,195.8639,49999272,0,41806616,0,0,0,0,0,2,16,1,1,0,baseline_io,io_run_1.txt
1773000024,24,0,0,0,0,0.5632,3.8665,0,195.8639,78882395,0,61662778,0,0,0,0,0,2,17,1,1,0,baseline_io,io_run_1.txt
1773000026,26,0,0,0,0,0.4651,3.8488,0,195.8639,55171748,0,36916386,0,0,0,0,0,2,19,1,1,0,baseline_io,io_run_1.txt
1773000028,28,0,0,0,0,0.5674,4.0218,0,195.8639,45206510,0,25602440,0,0,0,0,0,2,20,1,2,0,baseline_io,io_run_1.txt
1773000030,30,0,0,0,0,0.5383,4.354,0,195.8639,45130202,0,40526809,0,0,0,0,0,2,22,1,1,0,baseline_io,io_run_1.txt
1773000032,32,0,0,0,0,0.4808,4.1843,0,195.8639,83595063,0,27894574,0,0,0,0,0,3,23,1,2,0,baseline_io,io_run_1.txt
1773000034,34,0,0,0,0,0.5035,4.3331,0,195.8639,72701965,0,59812115,0,0,0,0,0,3,24,1,2,0,baseline_io,io_run_1.txt
1773000036,36,0,0,0,0,0.4723,3.8591,0,195.8639,44492695,0,41437017,0,0,0,0,0,3,25,1,1,0,baseline_io,io_run_1.txt
1773000038,38,0,0,0,0,0.4935,3.6315,0,195.8639,82098144,0,34509434,0,0,0,0,0,3,26,1,2,0,baseline_io,io_run_1.txt
1773000040,40,0,0,0,0,0.5258,3.5794,0,195.8639,66749194,0,44786422,0,0,0,0,0,3,28,1,1,0,baseline_io,io_run_1.txt
1773000042,42,0,0,0,0,0.5852,4.4383,0,195.8639,78975148,0,50938184,0,0,0,0,0,3,28,1,2,0,baseline_io,io_run_1.txt
1773000044,44,0,0,0,0,0.456,4.3067,0,195.8639,76494628,0,42294373,0,0,0,951707,0,3,29,1,1,0,baseline_io,io_run_1.txt
1773000046,46,0,0,0,0,0.5057,4.1804,0,195.8639,67949428,0,33987865,0,0,0,823374,0,4,30,1,1,0,baseline_io,io_run_1.txt
1773000048,48,0,0,0,0,0.4989,3.6209,0,195.8639,41883629,0,29350739,0,0,0,903368,0,4,32,1,2,0,baseline_io,io_run_1.txt
1773000050,50,0,0,0,0,0.5612,4.3862,0,195.8639,80844546,0,26031586,0,0,0,748148,0,4,34,1,1,0,baseline_io,io_run_1.txt
1773000052,52,0,0,0,0,0.5963,3.7502,0,195.8639,84225967,0,47734323,0,0,0,871471,0,4,36,1,2,0,baseline_io,io_run_1.txt
1773000000,0,0,0,0,0,0.4578,4.1809,0,195.3037,42964082,0,38575341,0,2166145,0,0,0,0,1,1,1,0,baseline_io,io_run_10.txt
1773000002,2,0,0,0,0,0.5133,4.2459,0,195.3037,81874009,0,48354262,0,1415538,0,0,0,0,2,1,2,0,baseline_io,io_run_10.txt
1773000004,4,0,0,0,0,0.4756,3.6555,0,195.3037,60581337,0,32786288,0,2155949,0,0,0,0,3,1,2,0,baseline_io,io_run_10.txt
1773000006,6,0,0,0,0,0.5601,3.7777,0,195.3037,43109700,0,37810389,0,2109035,0,0,0,0,5,1,1,0,baseline_io,io_run_10.txt
1773000008,8,0,0,0,0,0.4635,3.9186,0,195.3037,67792864,0,55288965,0,2121792,0,0,0,0,5,1,1,0,baseline_io,io_run_10.txt
1773000010,10,0,0,0,0,0.4643,4.0471,0,195.3037,71831811,0,25015942,0,0,0,0,0,0,6,1,2,0,baseline_io,io_run_10.txt
1773000012,12,0,0,0,0,0.5787,4.3807,0,195.3037,62857441,0,34316611,0,0,0,0,0,0,7,1,1,0,baseline_io,io_run_10.txt
1773000014,14,0,0,0,0,0.5195,4.4035,0,195.3037,44171734,0,49668096,0,0,0,0,0,1,9,1,2,0,baseline_io,io_run_10.txt
1773000016,16,0,0,0,0,0.4536,3.6971,0,195.3037,63425461,0,33519328,0,0,0,0,0,1,11,1,1,0,baseline_io,io_run_10.txt
